region,province,municipality,id_hh,id_ind,stratum,stratum_label,sex,cl_age,active,income_hh,unemployed,inactive,SR,nSR,weight
north,north_1,8,H13112,2126116,9000,north_1_3,2,(44,54],1,18441.3801270834,0,0,1,0,290.103125
north,north_1,8,H13129,2126168,9000,north_1_3,2,(0,14],0,124500.453993742,0,1,1,0,290.103125
north,north_1,8,H23960,2155808,9000,north_1_3,1,(54,64],1,26986.5639038762,0,0,1,0,290.103125
north,north_1,8,H24186,2156412,9000,north_1_3,2,(34,44],1,30255.9938439153,0,0,1,0,290.103125
north,north_1,8,H24229,2156524,9000,north_1_3,2,(14,24],1,29806.1767086209,0,0,1,0,290.103125
north,north_1,8,H24256,2156579,9000,north_1_3,1,(44,54],1,50612.8270963245,0,0,1,0,290.103125
north,north_1,8,H24287,2156646,9000,north_1_3,2,(74,112],0,18847.6796214767,0,1,1,0,290.103125
north,north_1,8,H24303,2156691,9000,north_1_3,2,(44,54],1,23838.9123479155,0,0,1,0,290.103125
north,north_1,8,H24333,2156764,9000,north_1_3,2,(74,112],0,9405.67709855634,0,1,1,0,290.103125
north,north_1,8,H24394,2156929,9000,north_1_3,1,(14,24],1,29059.7828730295,0,0,1,0,290.103125
north,north_1,8,H24414,2156983,9000,north_1_3,2,(0,14],0,57824.0239069978,0,1,1,0,290.103125
north,north_1,8,H24603,2157476,9000,north_1_3,2,(54,64],1,39996.2960760679,0,0,1,0,290.103125
north,north_1,8,H24642,2157576,9000,north_1_3,2,(74,112],0,77919.5777880412,0,1,1,0,290.103125
north,north_1,8,H24827,2158060,9000,north_1_3,2,(14,24],1,30983.6609113979,0,0,1,0,290.103125
north,north_1,8,H24829,2158062,9000,north_1_3,1,(74,112],0,31406.492018544,0,1,1,0,290.103125
north,north_1,8,H24857,2158130,9000,north_1_3,2,(64,74],1,17688.4075259769,0,0,1,0,290.103125
north,north_1,8,H24864,2158151,9000,north_1_3,2,(34,44],1,31583.225441243,0,0,1,0,290.103125
north,north_1,8,H24886,2158212,9000,north_1_3,1,(0,14],0,41915.5200586214,0,1,1,0,290.103125
north,north_1,8,H14189,2129284,9000,north_1_3,1,(44,54],1,39010.0294630974,0,0,1,0,290.103125
north,north_1,8,H14215,2129355,9000,north_1_3,2,(34,44],1,17129.2654854394,0,0,1,0,290.103125
north,north_1,8,H14276,2129513,9000,north_1_3,2,(64,74],1,436799.862390233,0,0,1,0,290.103125
north,north_1,8,H14403,2129884,9000,north_1_3,2,(14,24],1,25831.2803653518,0,0,1,0,290.103125
north,north_1,8,H14520,2130240,9000,north_1_3,1,(54,64],1,29968.5841479608,0,0,1,0,290.103125
north,north_1,8,H14660,2130624,9000,north_1_3,1,(34,44],1,29533.6766702922,0,0,1,0,290.103125
north,north_1,8,H14689,2130707,9000,north_1_3,1,(34,44],1,16433.0910771418,0,0,1,0,290.103125
north,north_1,8,H14756,2130888,9000,north_1_3,2,(44,54],1,24131.3382954261,0,0,1,0,290.103125
north,north_1,8,H14770,2130924,9000,north_1_3,1,(54,64],1,25456.8912434969,0,0,1,0,290.103125
north,north_1,8,H18457,2141248,9000,north_1_3,1,(14,24],1,11984.1374966391,0,0,1,0,290.103125
north,north_1,8,H18526,2141427,9000,north_1_3,2,(0,14],0,21086.7966339968,0,1,1,0,290.103125
north,north_1,8,H18754,2142038,9000,north_1_3,2,(34,44],1,69825.9519576541,0,0,1,0,290.103125
north,north_1,8,H18932,2142519,9000,north_1_3,1,(14,24],1,37122.9609033054,0,0,1,0,290.103125
north,north_1,8,H19003,2142728,9000,north_1_3,1,(44,54],1,27453.3780292925,0,0,1,0,290.103125
north,north_1,8,H19023,2142782,9000,north_1_3,2,(74,112],0,34064.2504276481,0,1,1,0,290.103125
north,north_1,8,H19196,2143242,9000,north_1_3,2,(44,54],1,35596.7943653439,0,0,1,0,290.103125
north,north_1,8,H19242,2143364,9000,north_1_3,1,(24,34],1,44737.1307793358,0,0,1,0,290.103125
north,north_1,8,H19454,2143895,9000,north_1_3,2,(74,112],0,23520.5444334849,0,1,1,0,290.103125
north,north_1,8,H19484,2143982,9000,north_1_3,2,(64,74],1,28527.0197141439,0,0,1,0,290.103125
north,north_1,8,H19501,2144031,9000,north_1_3,1,(14,24],1,21138.9310522939,0,0,1,0,290.103125
north,north_1,8,H19526,2144113,9000,north_1_3,2,(74,112],0,10019.9181462061,0,1,1,0,290.103125
north,north_1,8,H27405,2164560,9000,north_1_3,1,(14,24],1,40896.4485447889,0,0,1,0,290.103125
north,north_1,8,H27437,2164651,9000,north_1_3,1,(44,54],1,14347.150379522,0,0,1,0,290.103125
north,north_1,8,H27772,2165448,9000,north_1_3,2,(34,44],1,23169.8321682384,0,0,1,0,290.103125
north,north_1,8,H28084,2166192,9000,north_1_3,2,(14,24],1,21454.7458834768,0,0,1,0,290.103125
north,north_1,8,H28253,2166594,9000,north_1_3,2,(54,64],1,23995.4514061712,0,0,1,0,290.103125
north,north_1,8,H20985,2148042,9000,north_1_3,1,(24,34],1,12603.6797417055,0,0,1,0,290.103125
north,north_1,8,H20990,2148059,9000,north_1_3,1,(0,14],0,10827.3277985825,0,1,1,0,290.103125
north,north_1,8,H21096,2148307,9000,north_1_3,2,(24,34],1,32092.9217817609,0,0,1,0,290.103125
north,north_1,8,H21097,2148314,9000,north_1_3,1,(74,112],0,28759.6407298375,0,1,1,0,290.103125
north,north_1,8,H21127,2148403,9000,north_1_3,1,(34,44],1,45094.7673371817,0,0,1,0,290.103125
north,north_1,8,H17869,2139600,9000,north_1_3,1,(74,112],0,18586.0256878748,0,1,1,0,290.103125
north,north_1,8,H25780,2160518,9000,north_1_3,1,(24,34],1,38856.3812183357,0,0,1,0,290.103125
north,north_1,8,H25940,2160910,9000,north_1_3,1,(0,14],0,1184.05520784748,0,1,1,0,290.103125
north,north_1,8,H25967,2160983,9000,north_1_3,1,(44,54],1,26899.7472981684,0,0,1,0,290.103125
north,north_1,8,H26035,2161147,9000,north_1_3,1,(74,112],0,25200.0331119821,0,1,1,0,290.103125
north,north_1,8,H26239,2161645,9000,north_1_3,2,(44,54],1,21315.0727184981,0,0,1,0,290.103125
north,north_1,8,H26292,2161778,9000,north_1_3,1,(14,24],1,41061.7610521408,0,0,1,0,290.103125
north,north_1,8,H26302,2161808,9000,north_1_3,1,(34,44],1,119467.9196969,0,0,1,0,290.103125
north,north_1,8,H20068,2145572,9000,north_1_3,1,(54,64],1,15932.0889661859,0,0,1,0,290.103125
north,north_1,8,H20074,2145590,9000,north_1_3,2,(44,54],1,87418.1972366318,0,0,1,0,290.103125
north,north_1,8,H20265,2146110,9000,north_1_3,1,(44,54],1,29012.2166980236,0,0,1,0,290.103125
north,north_1,8,H20295,2146197,9000,north_1_3,2,(34,44],1,25399.2104982052,0,0,1,0,290.103125
north,north_1,8,H20297,2146199,9000,north_1_3,1,(14,24],1,17678.4188441214,0,0,1,0,290.103125
north,north_1,8,H20375,2146394,9000,north_1_3,1,(34,44],1,26285.4511623214,0,0,1,0,290.103125
north,north_1,8,H20470,2146664,9000,north_1_3,2,(14,24],1,25514.5821965273,0,0,1,0,290.103125
north,north_1,8,H19581,2144251,9000,north_1_3,1,(74,112],0,20538.7822882917,0,1,1,0,290.103125
north,north_1,8,H19669,2144490,9000,north_1_3,2,(14,24],1,6891.06765852496,0,0,1,0,290.103125
north,north_1,8,H19677,2144509,9000,north_1_3,2,(64,74],1,20717.5644279845,0,0,1,0,290.103125
north,north_1,8,H19789,2144805,9000,north_1_3,2,(74,112],0,12605.8443140571,0,1,1,0,290.103125
north,north_1,8,H19879,2145045,9000,north_1_3,1,(74,112],0,35805.8111650556,0,1,1,0,290.103125
north,north_1,8,H19916,2145148,9000,north_1_3,1,(24,34],1,31631.4491131841,0,0,1,0,290.103125
north,north_1,8,H19932,2145200,9000,north_1_3,2,(44,54],1,36044.9765302715,0,0,1,0,290.103125
north,north_1,8,H19991,2145371,9000,north_1_3,2,(54,64],1,10797.1005165405,0,0,1,0,290.103125
north,north_1,8,H25119,2158781,9000,north_1_3,2,(54,64],1,38481.4701509219,0,0,1,0,290.103125
north,north_1,8,H25295,2159240,9000,north_1_3,2,(64,74],1,15126.925765224,0,0,1,0,290.103125
north,north_1,8,H25384,2159485,9000,north_1_3,2,(44,54],1,53390.1376792112,0,0,1,0,290.103125
north,north_1,8,H25397,2159518,9000,north_1_3,1,(14,24],1,27448.1899154367,0,0,1,0,290.103125
north,north_1,8,H25501,2159775,9000,north_1_3,2,(74,112],0,17068.3250072805,0,1,1,0,290.103125
north,north_1,8,H25710,2160328,9000,north_1_3,1,(54,64],1,15527.185031773,0,0,1,0,290.103125
north,north_1,8,H25723,2160366,9000,north_1_3,1,(24,34],1,26389.4369402493,0,0,1,0,290.103125
north,north_1,8,H23660,2155027,9000,north_1_3,2,(34,44],1,34577.1121750874,0,0,1,0,290.103125
north,north_1,8,H23666,2155041,9000,north_1_3,1,(44,54],1,36829.8301554434,0,0,1,0,290.103125
north,north_1,8,H20765,2147452,9000,north_1_3,2,(0,14],0,36407.9208322057,0,1,1,0,290.103125
north,north_1,8,H20867,2147726,9000,north_1_3,2,(74,112],0,8262.46487613256,0,1,1,0,290.103125
north,north_1,8,H20873,2147739,9000,north_1_3,1,(14,24],1,25016.177675513,0,0,1,0,290.103125
north,north_1,8,H20977,2148021,9000,north_1_3,2,(14,24],1,27934.1212396904,0,0,1,0,290.103125
north,north_1,8,H23597,2154857,9000,north_1_3,2,(44,54],1,13778.4156026555,0,0,1,0,290.103125
north,north_1,8,H23716,2155172,9000,north_1_3,2,(44,54],1,122479.097761014,0,0,1,0,290.103125
north,north_1,8,H23338,2154187,9000,north_1_3,2,(34,44],1,35096.3132654963,0,0,1,0,290.103125
north,north_1,8,H23355,2154228,9000,north_1_3,1,(64,74],0,8191.93941450485,1,0,1,0,290.103125
north,north_1,8,H23423,2154414,9000,north_1_3,1,(34,44],1,9718.01957901631,0,0,1,0,290.103125
north,north_1,8,H23433,2154445,9000,north_1_3,1,(34,44],1,26100.6077675101,0,0,1,0,290.103125
north,north_1,11,H57224,45415,10000,north_1_4,1,(64,74],0,9491.07151710272,1,0,1,0,573
north,north_1,11,H54460,39645,10000,north_1_4,2,(14,24],1,20900.2654749031,0,0,1,0,573
north,north_1,11,H50841,29817,10000,north_1_4,1,(64,74],1,16751.558042561,0,0,1,0,573
north,north_1,11,H51998,33110,10000,north_1_4,2,(24,34],1,33623.2283399264,0,0,1,0,573
north,north_1,11,H55927,42935,10000,north_1_4,2,(44,54],1,14524.1448715296,0,0,1,0,573
north,north_1,11,H57328,45571,10000,north_1_4,2,(34,44],1,21346.2622394104,0,0,1,0,573
north,north_1,11,H54127,38834,10000,north_1_4,2,(24,34],1,22770.4421479585,0,0,1,0,573
north,north_1,11,H54233,39101,10000,north_1_4,1,(74,112],0,17678.3179034209,0,1,1,0,573
north,north_1,11,H52096,33375,10000,north_1_4,2,(0,14],0,13258.9797536882,0,1,1,0,573
north,north_1,11,H57395,45688,10000,north_1_4,1,(64,74],1,40343.0865138347,0,0,1,0,573
north,north_1,11,H54390,39478,10000,north_1_4,2,(0,14],0,14511.2263694004,0,1,1,0,573
north,north_1,11,H52505,34545,10000,north_1_4,1,(14,24],1,45093.2296264132,0,0,1,0,573
north,north_1,11,H57452,45783,10000,north_1_4,1,(24,34],1,17311.3538644815,0,0,1,0,573
north,north_1,11,H53548,37360,10000,north_1_4,1,(0,14],0,30027.8678232646,0,1,1,0,573
north,north_1,11,H57154,45300,10000,north_1_4,1,(34,44],1,31255.1813567663,0,0,1,0,573
north,north_1,11,H54253,39149,10000,north_1_4,2,(64,74],1,19591.6549580102,0,0,1,0,573
north,north_1,11,H52464,34434,10000,north_1_4,1,(24,34],1,27072.8436812304,0,0,1,0,573
north,north_1,11,H55068,41046,10000,north_1_4,1,(44,54],1,42331.609960887,0,0,1,0,573
north,north_1,11,H56165,43423,10000,north_1_4,2,(34,44],1,41662.2134108994,0,0,1,0,573
north,north_1,11,H58709,47457,10000,north_1_4,2,(34,44],1,18561.3968417455,0,0,1,0,573
north,north_1,11,H51372,31351,10000,north_1_4,2,(14,24],1,25636.8912997353,0,0,1,0,573
north,north_1,11,H53322,36741,10000,north_1_4,1,(74,112],0,47415.9167988838,0,1,1,0,573
north,north_1,11,H54715,40239,10000,north_1_4,2,(44,54],1,7478.68247799004,0,0,1,0,573
north,north_1,11,H57549,45931,10000,north_1_4,2,(24,34],1,10225.9312873097,0,0,1,0,573
north,north_1,11,H54015,38561,10000,north_1_4,2,(0,14],0,27273.7004705807,0,1,1,0,573
north,north_1,11,H58349,47062,10000,north_1_4,1,(34,44],1,15841.5994259436,0,0,1,0,573
north,north_1,11,H55204,41350,10000,north_1_4,1,(64,74],1,15731.0513863363,0,0,1,0,573
north,north_1,11,H56809,44674,10000,north_1_4,2,(74,112],0,23742.4053273812,0,1,1,0,573
north,north_1,11,H56930,44901,10000,north_1_4,2,(0,14],0,20166.5430321731,0,1,1,0,573
north,north_1,11,H51287,31092,10000,north_1_4,1,(24,34],1,4292.34905473741,0,0,1,0,573
north,north_1,11,H55299,41551,10000,north_1_4,2,(74,112],0,30007.0589515234,0,1,1,0,573
north,north_1,11,H56945,44930,10000,north_1_4,1,(34,44],1,24710.3928459409,0,0,1,0,573
north,north_1,11,H55309,41573,10000,north_1_4,2,(64,74],1,7630.82229912887,0,0,1,0,573
north,north_1,13,H64035,118496,10000,north_1_4,2,(54,64],1,37518.7319899933,0,0,1,0,571.32
north,north_1,13,H62219,114365,10000,north_1_4,2,(14,24],1,43703.3627426284,0,0,1,0,571.32
north,north_1,13,H65902,121671,10000,north_1_4,1,(74,112],0,13626.3896102522,0,1,1,0,571.32
north,north_1,13,H61237,111801,10000,north_1_4,2,(44,54],1,67067.1388354023,0,0,1,0,571.32
north,north_1,13,H65405,120963,10000,north_1_4,1,(44,54],1,48155.9792822074,0,0,1,0,571.32
north,north_1,13,H65490,121089,10000,north_1_4,2,(44,54],1,9370.26019889285,0,0,1,0,571.32
north,north_1,13,H65473,121063,10000,north_1_4,1,(54,64],1,59080.0289335367,0,0,1,0,571.32
north,north_1,13,H59852,107912,10000,north_1_4,2,(64,74],1,50622.7830973605,0,0,1,0,571.32
north,north_1,13,H65970,121754,10000,north_1_4,2,(44,54],1,24971.5686072278,0,0,1,0,571.32
north,north_1,13,H62096,114036,10000,north_1_4,2,(74,112],0,24038.882895393,0,1,1,0,571.32
north,north_1,13,H63007,116282,10000,north_1_4,1,(44,54],1,37529.3760699902,0,0,1,0,571.32
north,north_1,13,H59941,108204,10000,north_1_4,2,(64,74],1,31934.7655292184,0,0,1,0,571.32
north,north_1,13,H62450,114916,10000,north_1_4,2,(14,24],1,54735.0548525046,0,0,1,0,571.32
north,north_1,13,H64458,119365,10000,north_1_4,2,(14,24],1,23587.5313386888,0,0,1,0,571.32
north,north_1,13,H63139,116575,10000,north_1_4,2,(0,14],0,12778.4433635763,0,1,1,0,571.32
north,north_1,13,H64770,119900,10000,north_1_4,2,(44,54],1,28700.0836069646,0,0,1,0,571.32
north,north_1,13,H60876,110803,10000,north_1_4,2,(54,64],1,58834.6630969388,0,0,1,0,571.32
north,north_1,13,H61460,112416,10000,north_1_4,1,(24,34],1,26406.0030415828,0,0,1,0,571.32
north,north_1,13,H60817,110638,10000,north_1_4,1,(0,14],0,24530.1231135393,0,1,1,0,571.32
north,north_1,13,H65213,120653,10000,north_1_4,2,(14,24],1,29333.5759859779,0,0,1,0,571.32
north,north_1,13,H63239,116807,10000,north_1_4,2,(64,74],1,16911.9763985686,0,0,1,0,571.32
north,north_1,13,H61186,111665,10000,north_1_4,2,(0,14],0,30743.4221946379,0,1,1,0,571.32
north,north_1,13,H60524,109884,10000,north_1_4,2,(54,64],1,48643.747842636,0,0,1,0,571.32
north,north_1,13,H61408,112287,10000,north_1_4,2,(0,14],0,98229.5204409672,0,1,1,0,571.32
north,north_1,13,H65710,121401,10000,north_1_4,2,(64,74],1,15489.6869683414,0,0,1,0,571.32
north,north_1,15,H67227,152366,11000,north_1_5,2,(14,24],1,7300.31609216891,0,0,0,1,502.25
north,north_1,15,H68152,154673,11000,north_1_5,2,(44,54],0,6201.66741800669,1,0,0,1,502.25
north,north_1,15,H68547,155522,11000,north_1_5,2,(74,112],0,17886.217130809,0,1,0,1,502.25
north,north_1,15,H67831,153903,11000,north_1_5,2,(44,54],1,29819.7197894877,0,0,0,1,502.25
north,north_1,15,H67311,152576,11000,north_1_5,1,(64,74],1,45081.93585307,0,0,0,1,502.25
north,north_1,15,H69408,156989,11000,north_1_5,2,(44,54],1,30049.7905076487,0,0,0,1,502.25
north,north_1,15,H67826,153889,11000,north_1_5,1,(64,74],1,18618.4843205989,0,0,0,1,502.25
north,north_1,15,H66573,150612,11000,north_1_5,2,(0,14],0,64720.1279478375,0,1,0,1,502.25
north,north_1,15,H67393,152788,11000,north_1_5,2,(0,14],0,35023.1929703941,0,1,0,1,502.25
north,north_1,15,H68792,156020,11000,north_1_5,2,(0,14],0,30554.3951128115,0,1,0,1,502.25
north,north_1,15,H68796,156024,11000,north_1_5,2,(44,54],1,35971.8894152056,0,0,0,1,502.25
north,north_1,15,H67017,151807,11000,north_1_5,2,(44,54],1,23859.6538625347,0,0,0,1,502.25
north,north_1,15,H68500,155424,11000,north_1_5,2,(74,112],0,34474.0149399199,0,1,0,1,502.25
north,north_1,15,H68340,155084,11000,north_1_5,2,(74,112],0,21457.9956389719,0,1,0,1,502.25
north,north_1,15,H67121,152076,11000,north_1_5,1,(14,24],1,25556.2162684902,0,0,0,1,502.25
north,north_1,15,H69319,156873,11000,north_1_5,1,(44,54],0,0,1,0,0,1,502.25
north,north_1,15,H67874,154003,11000,north_1_5,2,(34,44],1,10856.9893245499,0,0,0,1,502.25
north,north_1,15,H67893,154045,11000,north_1_5,1,(54,64],1,20025.6619812635,0,0,0,1,502.25
north,north_1,15,H66627,150775,11000,north_1_5,2,(34,44],1,11596.7869501553,0,0,0,1,502.25
north,north_1,15,H66934,151589,11000,north_1_5,1,(0,14],0,27078.0954690209,0,1,0,1,502.25
north,north_1,15,H68220,154819,11000,north_1_5,2,(24,34],1,30250.3496297883,0,0,0,1,502.25
north,north_1,15,H68471,155364,11000,north_1_5,2,(44,54],1,26834.4046152986,0,0,0,1,502.25
north,north_1,15,H66645,150829,11000,north_1_5,2,(24,34],1,12920.1338307162,0,0,0,1,502.25
north,north_1,15,H67479,153021,11000,north_1_5,2,(34,44],1,22411.6661692093,0,0,0,1,502.25
north,north_1,15,H68476,155374,11000,north_1_5,1,(0,14],0,17605.9867683975,0,1,0,1,502.25
north,north_1,15,H67551,153192,11000,north_1_5,1,(44,54],1,29735.6554884569,0,0,0,1,502.25
north,north_1,15,H68743,155921,11000,north_1_5,1,(34,44],1,27602.1599399023,0,0,0,1,502.25
north,north_1,15,H67137,152120,11000,north_1_5,2,(34,44],1,29065.9504211497,0,0,0,1,502.25
north,north_1,22,H78402,318649,11000,north_1_5,2,(44,54],1,11860.4038609911,0,0,0,1,492.586206896552
north,north_1,22,H78295,318363,11000,north_1_5,2,(24,34],1,52413.5087028681,0,0,0,1,492.586206896552
north,north_1,22,H79178,320575,11000,north_1_5,2,(24,34],1,41191.1028470576,0,0,0,1,492.586206896552
north,north_1,22,H78427,318725,11000,north_1_5,2,(24,34],1,32139.5351876436,0,0,0,1,492.586206896552
north,north_1,22,H79199,320618,11000,north_1_5,2,(34,44],1,41859.48356034,0,0,0,1,492.586206896552
north,north_1,22,H78861,319832,11000,north_1_5,1,(14,24],1,8597.86794468951,0,0,0,1,492.586206896552
north,north_1,22,H78146,317950,11000,north_1_5,2,(24,34],1,36000.0850554068,0,0,0,1,492.586206896552
north,north_1,22,H78341,318485,11000,north_1_5,1,(44,54],1,13093.9569910623,0,0,0,1,492.586206896552
north,north_1,22,H78384,318602,11000,north_1_5,2,(14,24],1,26226.9856008488,0,0,0,1,492.586206896552
north,north_1,22,H78148,317956,11000,north_1_5,1,(24,34],1,23169.0485080864,0,0,0,1,492.586206896552
north,north_1,22,H79271,320757,11000,north_1_5,1,(44,54],1,12292.6869845959,0,0,0,1,492.586206896552
north,north_1,22,H79618,321290,11000,north_1_5,2,(54,64],1,5695.64336763419,0,0,0,1,492.586206896552
north,north_1,22,H78531,319011,11000,north_1_5,2,(74,112],0,53366.8976985588,0,1,0,1,492.586206896552
north,north_1,22,H77910,317248,11000,north_1_5,2,(14,24],1,22970.3230846457,0,0,0,1,492.586206896552
north,north_1,22,H77985,317456,11000,north_1_5,1,(0,14],0,9310.5989582293,0,1,0,1,492.586206896552
north,north_1,22,H77989,317466,11000,north_1_5,1,(74,112],0,32048.7552509968,0,1,0,1,492.586206896552
north,north_1,22,H77994,317474,11000,north_1_5,1,(14,24],1,37926.0194738444,0,0,0,1,492.586206896552
north,north_1,22,H79339,320870,11000,north_1_5,1,(14,24],1,20631.4053479724,0,0,0,1,492.586206896552
north,north_1,22,H78275,318299,11000,north_1_5,1,(24,34],1,45581.4698604231,0,0,0,1,492.586206896552
north,north_1,22,H79020,320214,11000,north_1_5,1,(54,64],1,32726.3545950282,0,0,0,1,492.586206896552
north,north_1,22,H78087,317758,11000,north_1_5,1,(44,54],1,30082.9127448909,0,0,0,1,492.586206896552
north,north_1,22,H79432,321037,11000,north_1_5,1,(24,34],1,20533.909748526,0,0,0,1,492.586206896552
north,north_1,22,H79119,320456,11000,north_1_5,1,(74,112],0,21566.4883729266,0,1,0,1,492.586206896552
north,north_1,22,H77883,317159,11000,north_1_5,1,(54,64],1,12192.9640729112,0,0,0,1,492.586206896552
north,north_1,22,H79127,320473,11000,north_1_5,2,(34,44],1,23479.6911687466,0,0,0,1,492.586206896552
north,north_1,22,H77840,317034,11000,north_1_5,2,(64,74],1,19121.6168932373,0,0,0,1,492.586206896552
north,north_1,22,H77792,316883,11000,north_1_5,2,(14,24],1,56417.1971722734,0,0,0,1,492.586206896552
north,north_1,22,H79106,320417,11000,north_1_5,2,(24,34],1,31843.1696600538,0,0,0,1,492.586206896552
north,north_1,22,H79047,320276,11000,north_1_5,1,(24,34],1,23054.771297526,0,0,0,1,492.586206896552
north,north_1,30,H86908,675282,11000,north_1_5,2,(34,44],1,20335.4492365593,0,0,0,1,485.846153846154
north,north_1,30,H86899,675254,11000,north_1_5,2,(44,54],1,21264.2316013968,0,0,0,1,485.846153846154
north,north_1,30,H87134,675956,11000,north_1_5,1,(64,74],1,21350.5342456459,0,0,0,1,485.846153846154
north,north_1,30,H87175,676092,11000,north_1_5,1,(24,34],1,16158.9027825307,0,0,0,1,485.846153846154
north,north_1,30,H87544,677095,11000,north_1_5,1,(24,34],1,12842.4541921774,0,0,0,1,485.846153846154
north,north_1,30,H87663,677334,11000,north_1_5,1,(14,24],1,13553.7269859718,0,0,0,1,485.846153846154
north,north_1,30,H87518,677028,11000,north_1_5,1,(44,54],1,31113.0936766602,0,0,0,1,485.846153846154
north,north_1,30,H87172,676081,11000,north_1_5,1,(24,34],0,2642.4234806465,1,0,0,1,485.846153846154
north,north_1,30,H87185,676121,11000,north_1_5,2,(54,64],1,33409.4763932698,0,0,0,1,485.846153846154
north,north_1,30,H87748,677474,11000,north_1_5,2,(34,44],1,4373.00123001901,0,0,0,1,485.846153846154
north,north_1,30,H87599,677210,11000,north_1_5,1,(54,64],1,37849.2958314184,0,0,0,1,485.846153846154
north,north_1,30,H87195,676156,11000,north_1_5,1,(34,44],1,24137.7203770926,0,0,0,1,485.846153846154
north,north_1,30,H87195,676159,11000,north_1_5,2,(0,14],0,24137.7203770926,0,1,0,1,485.846153846154
north,north_1,30,H87515,677020,11000,north_1_5,1,(44,54],1,50633.1448846014,0,0,0,1,485.846153846154
north,north_1,30,H86976,675500,11000,north_1_5,1,(14,24],1,27045.1646826948,0,0,0,1,485.846153846154
